,Unnamed: 0,mid-dran-25,mid-dran-50,mprnet_deblurring,mprnet_denoising,mprnet_deraining,vdnet
0,psnr_mean,-4.882025,-3.59455,-0.79129,-1.049775,-0.5919449999999999,-1.167295
1,psnr_std,5.322774769269784,1.3799440196979005,0.2895799991366807,1.064247219575884,0.4725231443802515,0.9559334798902065
2,ssim_mean,-3.2927599999999995,-3.84898,-0.19265999999999997,-0.63489,0.17828,-0.46285
3,ssim_std,5.049842244308231,0.6414738339168636,0.18179013834639107,0.4737041037398768,0.12257818566123421,0.4400832279239917
4,lpips_mean,-82.50534499999999,-109.92184500000002,6.201245000000001,-76.80386999999999,-9.33875,-71.738345
5,lpips_std,118.38758070053622,33.65463969827897,3.656725579664818,27.426160108792114,7.9579822585565,28.18035790113346
